JB36 42.964230 -927.978180
JB37 -158.718520 -1081.325510
JB38 -293.684800 -1136.818050
JB39 -219.429570 -1598.973630
JB40 -269.167660 -792.055260
JB41 -470.346910 -1336.162420
JB42 -336.432120 -1616.514620
JB46 -1527.802490 279.096700
JB49 -562.886840 -439.199910
JB50 -603.881570 -840.296480
JB51 -905.563680 -170.075580
JB52 -1034.303050 -392.629110
JB53 -1453.855430 -458.116840
JB54 -1596.023500 -842.466050
JB55 -2143.719170 116.863830
JB56 -2214.506400 -236.172580
JMLA -2059.852950 -653.767690
JMSM -1913.705390 -738.701340
JRGR -1740.932350 -543.610040
KKN4 -1777.933690 -882.254600
KLDN -1950.108350 -855.680800
KMIN -35.612150 -1349.051560
KUNM -35.612150 -1349.051560
LALB -109.941950 -1916.217240
LALX 184.255570 -2107.918150
LHAZ -1165.563470 -755.837290
MMMZ -574.222760 -1284.960400
MMNS -567.034860 -1791.023990
NCRS -1163.605770 -629.318260
NMAG 1617.415230 828.510770
NMAY -100.294870 226.209690
NMAL 1401.084960 849.517690
NMAZ 244.542140 176.780720
NMBT 611.186050 387.357810
NMDW 1120.446080 990.536430
NMEL 746.289980 735.111420
NMTK 718.014150 356.270360
NMWH 344.213670 272.514670
NMWJ 443.404060 457.483090
NMWL 1503.147650 1122.308440
NMWT 359.415210 430.557620
NMZL 1092.944010 614.951920
NPGJ -2147.502690 -775.568840
NXHY 244.544380 -73.974060
NXYC 297.129210 141.822980
NXZW 207.558690 41.228450
ODRE -1579.248250 -1021.857480
QHBM -212.046030 -467.537410
QHDL -433.596150 -79.738870
QHGC -245.201540 23.494040
QHGE -735.371610 -69.695900
QHLH -829.346440 234.035880
QHMD -434.333690 -233.841400
QHME -132.015880 33.977680
QHMQ -249.979650 -293.491770
QHMY -1054.983550 236.779550
QHTR -84.774910 -184.300690
QHTT -973.919580 -260.363370
SCBZ 351.018910 -595.104590
SCDF -184.249150 -685.273840
SCGY 266.273060 -529.598870
SCGZ -286.267110 -611.133770
SCJL -154.609510 -904.976620
SCJU 139.254080 -1001.889520
SCLH -225.486170 -638.184320
SCMB 42.964230 -927.978180
SCML -179.770700 -1024.104300
SCMN -91.092370 -982.112360
SCNC 270.399770 -691.407270
SCNN -39.755130 -1123.996570
SCPZ -138.595420 -1183.939290
SCSM -71.214210 -882.746670
SCSN 240.103360 -743.691880
SCTQ -28.583910 -790.486270
SCXC -320.773900 -906.631040
SCXD -64.680890 -986.029160
SCXJ -64.746910 -686.553270
SCYX -57.009450 -947.378620
SCYY -158.687370 -1080.216660
SRNK -1905.103910 -805.647900
TASH -2461.420050 505.247830
TPLJ -1538.835480 -971.907100
ULAB 339.671880 1184.760870
WUSH -1983.749640 775.663280
XIAA 554.169800 -329.808970
XIAG -290.901720 -1278.065510
XJAL -1073.409610 1321.059990
XJBC -2070.926160 631.582980
XJBE -1172.409970 1324.373070
XJBY -1555.187850 848.088820
XJDS -1417.739290 988.024350
XJFY -987.845120 1203.278520
XJHT -2137.398120 324.360360
XJJJ -684.980560 680.493350
XJKC -1649.239750 741.782500
XJKE -1379.309740 681.940320
XJKL -1378.882370 1131.769190
XJML -996.377900 837.877140
XJQH -895.774630 1088.016300
XJQM -1527.709950 283.784430
XJRQ -1274.730610 337.174580
XJSH -1323.114260 952.847970
XJSS -1018.078340 736.146670
XJTC -1497.346200 1308.906210
XJTZ -1670.576480 417.564880
